*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/29 11:34:42:4018,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:42:5378,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:34:44:3859,,,,NULL,FA 52 01 04 01,
2023/12/29 11:34:44:5215,,,,NULL,FA 52 02 04 01,
2023/12/29 11:34:44:6708,,,,NULL,FA 52 03 04 01,
2023/12/29 11:34:45:6026,,,,NULL,FA 52 01 06 01,
2023/12/29 11:34:45:7366,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:45:8706,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:34:47:5316,,,,NULL,FA 52 01 04 01,
2023/12/29 11:34:47:6550,,,,NULL,FA 52 02 04 01,
2023/12/29 11:34:47:8116,,,,NULL,FA 52 03 04 01,
2023/12/29 11:34:48:6401,,,,NULL,FA 52 01 06 01,
2023/12/29 11:34:48:7625,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:48:8885,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:34:50:6915,,,,NULL,FA 52 01 04 01,
2023/12/29 11:34:50:8179,,,,NULL,FA 52 02 04 01,
2023/12/29 11:34:50:9323,,,,NULL,FA 52 03 04 01,
2023/12/29 11:34:51:6271,,,,NULL,FA 52 01 06 01,
2023/12/29 11:34:51:7624,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:51:8975,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:34:53:8559,,,,NULL,FA 52 01 04 01,
2023/12/29 11:34:53:9773,,,,NULL,FA 52 02 04 01,
2023/12/29 11:34:54:1000,,,,NULL,FA 52 03 04 01,
2023/12/29 11:34:54:8057,,,,NULL,FA 52 01 06 01,
2023/12/29 11:34:54:9289,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:55:0749,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:34:57:0522,,,,NULL,FA 52 01 04 01,
2023/12/29 11:34:57:1869,,,,NULL,FA 52 02 04 01,
2023/12/29 11:34:57:3106,,,,NULL,FA 52 03 04 01,
2023/12/29 11:34:58:0910,,,,NULL,FA 52 01 06 01,
2023/12/29 11:34:58:2261,,,,NULL,FA 52 02 06 01,
2023/12/29 11:34:58:3717,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:35:00:2339,,,,NULL,FA 52 01 04 01,
2023/12/29 11:35:00:3509,,,,NULL,FA 52 02 04 01,
2023/12/29 11:35:00:4798,,,,NULL,FA 52 03 04 01,
2023/12/29 11:35:01:3279,,,,NULL,FA 52 01 06 01,
2023/12/29 11:35:01:4678,,,,NULL,FA 52 02 06 01,
2023/12/29 11:35:01:5913,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:35:03:4250,,,,NULL,FA 52 01 04 01,
2023/12/29 11:35:03:5518,,,,NULL,FA 52 02 04 01,
2023/12/29 11:35:03:6758,,,,NULL,FA 52 03 04 01,
2023/12/29 11:35:04:2600,,,,NULL,FA 52 01 04 04,
2023/12/29 11:35:04:5866,,,,NULL,FA 52 02 06 01,
2023/12/29 11:35:04:6998,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:35:06:5537,,,,NULL,FA 52 01 04 01,
2023/12/29 11:35:06:6863,,,,NULL,FA 52 02 04 01,
2023/12/29 11:35:06:8086,,,,NULL,FA 52 03 04 01,
2023/12/29 11:35:07:5691,,,,NULL,FA 52 01 06 01,
2023/12/29 11:35:07:6879,,,,NULL,FA 52 02 06 01,
2023/12/29 11:35:07:8178,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:35:09:7193,,,,NULL,FA 52 01 04 01,
2023/12/29 11:35:09:8517,,,,NULL,FA 52 02 04 01,
2023/12/29 11:35:09:9708,,,,NULL,FA 52 03 04 01,
2023/12/29 11:35:10:8273,,,,NULL,FA 52 01 06 01,
2023/12/29 11:35:10:9822,,,,NULL,FA 52 02 06 01,
2023/12/29 11:35:11:1283,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:36:16:4783,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:17:4422,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:17:5594,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:17:6688,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:19:5512,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:19:6756,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:19:8006,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:20:4887,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:20:6126,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:20:7390,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:22:6948,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:22:8296,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:22:9516,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:23:6221,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:23:7424,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:23:8554,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:25:8776,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:26:0010,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:26:1252,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:26:8802,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:27:0038,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:27:1295,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:29:0268,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:29:1491,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:29:2810,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:30:0235,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:30:1541,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:30:2964,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:32:2444,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:32:3763,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:32:5195,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:33:3268,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:33:4712,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:33:5934,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:35:4279,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:35:5303,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:35:6587,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:36:4622,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:36:6047,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:36:7462,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:38:6130,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:38:7476,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:38:8721,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:39:6789,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:39:8030,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:39:9165,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:41:7685,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:41:9033,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:42:0378,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:42:8925,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:43:0057,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:43:1323,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:44:9224,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:45:0575,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:45:1927,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:46:1038,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:46:2424,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:46:3781,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:48:1061,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:48:2517,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:48:3796,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:49:3759,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:49:4886,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:49:6330,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:51:2933,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:51:4157,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:51:5243,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:52:2619,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:52:3943,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:52:5260,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:54:5247,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:54:6565,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:54:7881,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:55:5437,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:55:6894,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:55:8266,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:36:57:6981,,,,NULL,FA 52 01 04 01,
2023/12/29 11:36:57:8217,,,,NULL,FA 52 02 04 01,
2023/12/29 11:36:57:9685,,,,NULL,FA 52 03 04 01,
2023/12/29 11:36:58:7134,,,,NULL,FA 52 01 06 01,
2023/12/29 11:36:58:8260,,,,NULL,FA 52 02 06 01,
2023/12/29 11:36:58:9517,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:00:8656,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:00:9791,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:01:1165,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:01:9060,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:02:0307,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:02:1543,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:04:0248,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:04:1390,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:04:2752,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:05:0726,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:05:2039,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:05:3491,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:07:2069,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:07:3179,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:07:4640,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:08:2644,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:08:3924,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:08:5169,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:10:3679,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:10:4952,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:10:6162,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:11:4454,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:11:5979,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:11:7576,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:13:5893,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:13:7116,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:13:8424,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:14:6858,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:14:8074,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:14:9378,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:16:7352,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:16:8709,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:17:0093,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:17:8503,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:17:9848,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:18:1085,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:19:9097,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:20:0344,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:20:1470,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:21:0352,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:21:1699,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:21:3165,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:23:1078,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:23:2360,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:23:3491,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:24:1851,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:24:2978,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:24:4105,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:26:2757,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:26:4001,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:26:5146,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:27:1870,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:27:3130,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:27:4266,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:29:4274,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:29:5424,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:29:6795,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:30:4607,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:30:5901,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:30:7028,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:32:5723,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:32:6870,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:32:7996,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:33:5656,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:33:6783,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:33:8139,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:35:7503,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:35:8750,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:35:9986,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:36:7605,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:36:8879,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:37:0119,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:38:9426,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:39:0681,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:39:2029,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:40:0526,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:40:1668,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:40:2883,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:42:1087,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:42:2547,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:42:3987,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:43:1925,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:43:3264,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:43:4501,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:45:2679,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:45:4026,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:45:5282,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:46:3167,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:46:4521,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:46:5983,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:48:4666,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:48:6023,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:48:7259,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:49:5787,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:49:7053,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:49:8400,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:51:6306,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:51:7553,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:51:8780,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:52:7372,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:52:8609,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:53:0065,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:54:8088,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:54:9575,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:55:0931,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:55:9672,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:56:0876,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:56:2197,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:37:57:9975,,,,NULL,FA 52 01 04 01,
2023/12/29 11:37:58:1091,,,,NULL,FA 52 02 04 01,
2023/12/29 11:37:58:2426,,,,NULL,FA 52 03 04 01,
2023/12/29 11:37:58:9864,,,,NULL,FA 52 01 06 01,
2023/12/29 11:37:59:1132,,,,NULL,FA 52 02 06 01,
2023/12/29 11:37:59:2388,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:01:1407,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:01:2428,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:01:3581,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:02:1012,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:02:2156,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:02:3487,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:04:3164,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:04:4406,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:04:5643,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:05:3512,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:05:4788,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:05:5955,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:07:4585,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:07:5798,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:07:7028,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:08:4994,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:08:6207,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:08:7628,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:10:6530,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:10:7668,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:10:8686,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:11:6024,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:11:7420,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:11:8837,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:13:8400,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:14:0009,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:14:1027,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:14:9474,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:15:0926,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:15:1959,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:17:0625,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:17:1761,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:17:3108,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:18:0887,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:18:2302,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:18:3757,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:20:2302,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:20:3758,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:20:4998,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:21:4010,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:21:5357,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:21:6704,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:23:4050,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:23:5313,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:23:6772,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:24:5209,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:24:6565,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:24:7805,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:26:6010,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:26:7606,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:26:9229,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:27:8652,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:27:9991,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:28:1403,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:29:7822,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:29:9144,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:30:0495,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:30:8434,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:30:9807,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:31:1198,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:32:9436,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:33:0783,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:33:2031,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:33:9284,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:34:0559,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:34:1794,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:36:1151,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:36:2389,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:36:3535,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:37:1514,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:37:2643,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:37:3887,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:39:2790,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:39:4101,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:39:5678,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:40:3439,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:40:4589,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:40:5735,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:42:4147,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:42:5471,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:42:6788,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:43:4720,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:43:5880,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:43:7112,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:45:5837,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:45:6968,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:45:8207,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:46:6058,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:46:7257,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:46:8592,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:48:7944,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:48:9439,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:49:0818,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:49:9504,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:50:0751,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:50:1986,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:51:9319,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:52:0596,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:52:1884,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:53:0229,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:53:1505,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:53:2772,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:55:0891,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:55:2248,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:55:3721,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:56:1992,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:56:3360,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:56:4831,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:38:58:2731,,,,NULL,FA 52 01 04 01,
2023/12/29 11:38:58:4073,,,,NULL,FA 52 02 04 01,
2023/12/29 11:38:58:5409,,,,NULL,FA 52 03 04 01,
2023/12/29 11:38:59:4098,,,,NULL,FA 52 01 06 01,
2023/12/29 11:38:59:5445,,,,NULL,FA 52 02 06 01,
2023/12/29 11:38:59:6901,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:39:01:5122,,,,NULL,FA 52 01 04 01,
2023/12/29 11:39:01:6477,,,,NULL,FA 52 02 04 01,
2023/12/29 11:39:01:7941,,,,NULL,FA 52 03 04 01,
2023/12/29 11:39:02:7297,,,,NULL,FA 52 01 06 01,
2023/12/29 11:39:02:8337,,,,NULL,FA 52 02 06 01,
2023/12/29 11:39:02:9685,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:39:04:6379,,,,NULL,FA 52 01 04 01,
2023/12/29 11:39:04:7506,,,,NULL,FA 52 02 04 01,
2023/12/29 11:39:04:8633,,,,NULL,FA 52 03 04 01,
2023/12/29 11:39:05:6133,,,,NULL,FA 52 01 06 01,
2023/12/29 11:39:05:7369,,,,NULL,FA 52 02 06 01,
2023/12/29 11:39:05:8596,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:39:07:7905,,,,NULL,FA 52 01 04 01,
2023/12/29 11:39:07:8941,,,,NULL,FA 52 02 04 01,
2023/12/29 11:39:08:0284,,,,NULL,FA 52 03 04 01,
2023/12/29 11:39:08:7933,,,,NULL,FA 52 01 06 01,
2023/12/29 11:39:08:9178,,,,NULL,FA 52 02 06 01,
2023/12/29 11:39:09:0305,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:39:10:9339,,,,NULL,FA 52 01 04 01,
2023/12/29 11:39:11:0462,,,,NULL,FA 52 02 04 01,
2023/12/29 11:39:11:1809,,,,NULL,FA 52 03 04 01,
2023/12/29 11:39:12:0044,,,,NULL,FA 52 01 06 01,
2023/12/29 11:39:12:1383,,,,NULL,FA 52 02 06 01,
